"ID","data.city","data.id","data.devices","data.functionality","data.latitude","data.longitude","data.streetAddress","data.storeType","data.zip"
"Geldmaat_Locatie_IDs_V2","Delft","2614001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Delft"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""920133"", latitude = 52.013072, location = ""2614001"", longitude = 4.336231, openingHours = list(tu = list(""09:00-18:00""), mo = list(""11:00-18:00""), su = list(""00:00-00:00""), th = list(""09:00-18:00""), fr = list(""09:00-18:00""), we = list(""09:00-18:00""), sa = list(""09:00-17:00"")), storeType = ""n/a"", streetAddress = ""Van Foreestweg 16"", withdrawableDenominations = list(
    ""none""), zip = ""2614CJ"")","Geldautomaat",52.013072,4.336231,"Van Foreestweg 16","n/a","2614CJ"
"Geldmaat_Locatie_IDs_V2","Delft","2622001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Delft"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = TRUE, id = ""812554"", latitude = 51.982034, location = ""2622001"", longitude = 4.345778, openingHours = list(tu = list(""08:30-18:00""), mo = list(""08:30-18:00""), su = list(""00:00-00:00""), th = list(""08:30-18:00""), fr = list(""08:30-19:00""), we = list(""08:30-18:00""), sa = list(""08:30-17:00"")), storeType = ""generic"", streetAddress = ""Bikolaan 189-191"", withdrawableDenominations = list(
    ""none""), zip = ""2622GS"")","Geld storten en opnemen",51.982034,4.345778,"Bikolaan 189-191","generic","2622GS"
"Geldmaat_Locatie_IDs_V2","Delft","2623001","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Delft"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""910608"", latitude = 51.985127, location = ""2623001"", longitude = 4.360338, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""primera"", streetAddress = ""Dasstraat 12"", withdrawableDenominations = list(
    ""EUR5""), zip = ""2623CC"")","Geldautomaat",51.985127,4.360338,"Dasstraat 12","primera","2623CC"
"Geldmaat_Locatie_IDs_V2","Delft","2623003","list(deviceState = ""Unavailable"", audioGuidance = TRUE, city = ""Delft"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""812803"", latitude = 51.985127, location = ""2623003"", longitude = 4.360338, openingHours = list(tu = list(""09:30-18:00""), mo = list(""08:30-18:00""), su = list(""00:00-00:00""), th = list(""08:30-18:00""), fr = list(""08:30-18:00""), we = list(""08:30-18:00""), sa = list(""08:30-17:00"")), storeType = ""primera"", streetAddress = ""Dasstraat 12"", withdrawableDenominations = list(
    ""none""), zip = ""2623CC"")","Geld storten en opnemen",51.985127,4.360338,"Dasstraat 12","primera","2623CC"
"Geldmaat_Locatie_IDs_V2","Delft","2624001","list(deviceState = c(""Available"", ""Available"", ""Available""), audioGuidance = c(FALSE, FALSE, TRUE), city = c(""Delft"", ""Delft"", ""Delft""), depositStatus = c(FALSE, FALSE, TRUE), functionality = c(""Sealbag-automaat"", ""Geldautomaat"", ""Geld storten en opnemen""), geldmaatPlus = c(FALSE, FALSE, FALSE), id = c(""610269"", ""914136"", ""811770""), latitude = c(51.99736, 51.99736, 51.99736), location = c(""2624001"", ""2624001"", ""2624001""), longitude = c(4.35416, 4.35416, 4.35416), openingHours = list(tu = list(""07:00-23:00"", 
    ""07:00-23:00"", ""07:00-23:00""), mo = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), su = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), th = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), fr = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), we = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00""), sa = list(""07:00-23:00"", ""07:00-23:00"", ""07:00-23:00"")), storeType = c(""n/a"", ""n/a"", ""n/a""), streetAddress = c(""Martinus Nijhofflaan 2"", ""Martinus Nijhofflaan 2"", ""Martinus Nijhofflaan 2""
), withdrawableDenominations = list(""none"", ""none"", ""none""), zip = c(""2624ES"", ""2624ES"", ""2624ES""))","c(""Geldautomaat"", ""Sealbag-automaat"", ""Geld storten en opnemen"")",51.99736,4.35416,"Martinus Nijhofflaan 2","n/a","2624ES"
"Geldmaat_Locatie_IDs_V2","Delft","2624002","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Delft"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911943"", latitude = 51.996758, location = ""2624002"", longitude = 4.352932, openingHours = list(tu = list(""07:00-22:00""), mo = list(""07:00-22:00""), su = list(""09:00-22:00""), th = list(""07:00-22:00""), fr = list(""07:00-22:00""), we = list(""07:00-22:00""), sa = list(""07:00-22:00"")), storeType = ""albertheijn"", streetAddress = ""Martinus Nijhofflaan 7"", withdrawableDenominations = list(
    ""none""), zip = ""2624ER"")","Geldautomaat",51.996758,4.352932,"Martinus Nijhofflaan 7","albertheijn","2624ER"
"Geldmaat_Locatie_IDs_V2","Delft","2624003","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Delft"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911944"", latitude = 51.99806, location = ""2624003"", longitude = 4.35545, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Papsouwselaan 139"", withdrawableDenominations = list(
    ""EUR5""), zip = ""2624AK"")","Geldautomaat",51.99806,4.35545,"Papsouwselaan 139","n/a","2624AK"
"Geldmaat_Locatie_IDs_V2","Delft","2625001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Delft"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = TRUE, id = ""811056"", latitude = 51.987823, location = ""2625001"", longitude = 4.346396, openingHours = list(tu = list(""09:00-19:00""), mo = list(""09:00-19:00""), su = list(""12:00-17:00""), th = list(""09:00-19:00""), fr = list(""09:00-19:00""), we = list(""09:00-19:00""), sa = list(""09:00-18:00"")), storeType = ""generic"", streetAddress = ""Vrijheidslaan 22"", withdrawableDenominations = list(
    ""none""), zip = ""2625RD"")","Geld storten en opnemen",51.987823,4.346396,"Vrijheidslaan 22","generic","2625RD"
"Geldmaat_Locatie_IDs_V2","Delft","2625003","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Delft"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""912662"", latitude = 51.987823, location = ""2625003"", longitude = 4.346396, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Vrijheidslaan 22"", withdrawableDenominations = list(
    ""none""), zip = ""2625RD"")","Geldautomaat",51.987823,4.346396,"Vrijheidslaan 22","n/a","2625RD"
"Geldmaat_Locatie_IDs_V2","Delft","2628001","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Delft"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""913916"", latitude = 52.00252, location = ""2628001"", longitude = 4.37217, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Mekelweg 3"", withdrawableDenominations = list(
    ""none""), zip = ""2628CC"")","Geldautomaat",52.00252,4.37217,"Mekelweg 3","n/a","2628CC"
"Geldmaat_Locatie_IDs_V2","Delft","2628002","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Delft"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""910628"", latitude = 52.007308, location = ""2628002"", longitude = 4.374871, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Nassaulaan 18"", withdrawableDenominations = list(
    ""none""), zip = ""2628GH"")","Geldautomaat",52.007308,4.374871,"Nassaulaan 18","n/a","2628GH"
"Geldmaat_Locatie_IDs_V2","Nootdorp","2631001","list(deviceState = c(""Available"", ""Available""), audioGuidance = c(FALSE, FALSE), city = c(""Nootdorp"", ""Nootdorp""), depositStatus = c(FALSE, FALSE), functionality = c(""Geldautomaat"", ""Sealbag-automaat""), geldmaatPlus = c(FALSE, FALSE), id = c(""912407"", ""610449""), latitude = c(52.04534, 52.04534), location = c(""2631001"", ""2631001""), longitude = c(4.39303, 4.39303), openingHours = list(tu = list(""07:00-23:00"", ""07:00-23:00""), mo = list(""07:00-23:00"", ""07:00-23:00""), su = list(""07:00-23:00"", ""07:00-23:00""), 
    th = list(""07:00-23:00"", ""07:00-23:00""), fr = list(""07:00-23:00"", ""07:00-23:00""), we = list(""07:00-23:00"", ""07:00-23:00""), sa = list(""07:00-23:00"", ""07:00-23:00"")), storeType = c(""n/a"", ""n/a""), streetAddress = c(""Markt 5"", ""Markt 5""), withdrawableDenominations = list(""none"", ""none""), zip = c(""2631ED"", ""2631ED""))","c(""Geldautomaat"", ""Sealbag-automaat"")",52.04534,4.39303,"Markt 5","n/a","2631ED"
"Geldmaat_Locatie_IDs_V2","Nootdorp","2632001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Nootdorp"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""912406"", latitude = 52.04531, location = ""2632001"", longitude = 4.39169, openingHours = list(tu = list(""07:30-22:00""), mo = list(""07:30-22:00""), su = list(""09:00-21:00""), th = list(""07:30-22:00""), fr = list(""07:30-22:00""), we = list(""07:30-22:00""), sa = list(""07:30-22:00"")), storeType = ""albertheijn"", streetAddress = ""Lange Baan 6"", withdrawableDenominations = list(
    ""none""), zip = ""2632GC"")","Geldautomaat",52.04531,4.39169,"Lange Baan 6","albertheijn","2632GC"
"Geldmaat_Locatie_IDs_V2","Nootdorp","2632003","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Nootdorp"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = TRUE, id = ""811421"", latitude = 52.045047, location = ""2632003"", longitude = 4.390974, openingHours = list(tu = list(""09:00-18:00""), mo = list(""11:00-18:00""), su = list(""11:00-17:00""), th = list(""09:00-18:00""), fr = list(""09:00-18:00""), we = list(""09:00-18:00""), sa = list(""09:00-17:00"")), storeType = ""bruna"", streetAddress = ""Lange Baan 22-24"", withdrawableDenominations = list(
    ""none""), zip = ""2632GC"")","Geld storten en opnemen",52.045047,4.390974,"Lange Baan 22-24","bruna","2632GC"
"Geldmaat_Locatie_IDs_V2","Den Hoorn","2635001","list(deviceState = c(""Available"", ""Available""), audioGuidance = c(FALSE, FALSE), city = c(""Den Hoorn"", ""Den Hoorn""), depositStatus = c(FALSE, FALSE), functionality = c(""Geldautomaat"", ""Geldautomaat""), geldmaatPlus = c(FALSE, FALSE), id = c(""910591"", ""910592""), latitude = c(52.000891, 52.000891), location = c(""2635001"", ""2635001""), longitude = c(4.329986, 4.329986), openingHours = list(tu = list(""07:00-23:00"", ""07:00-23:00""), mo = list(""07:00-23:00"", ""07:00-23:00""), su = list(""07:00-23:00"", ""07:00-23:00""), 
    th = list(""07:00-23:00"", ""07:00-23:00""), fr = list(""07:00-23:00"", ""07:00-23:00""), we = list(""07:00-23:00"", ""07:00-23:00""), sa = list(""07:00-23:00"", ""07:00-23:00"")), storeType = c(""n/a"", ""n/a""), streetAddress = c(""Dijkshoornseweg 35"", ""Dijkshoornseweg 35""), withdrawableDenominations = list(""none"", ""none""), zip = c(""2635EJ"", ""2635EJ""))","Geldautomaat",52.000891,4.329986,"Dijkshoornseweg 35","n/a","2635EJ"
"Geldmaat_Locatie_IDs_V2","Schipluiden","2636001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Schipluiden"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""910605"", latitude = 51.976321, location = ""2636001"", longitude = 4.317583, openingHours = list(tu = list(""07:00-21:00""), mo = list(""07:00-21:00""), su = list(""09:00-20:00""), th = list(""07:00-21:00""), fr = list(""07:00-21:00""), we = list(""07:00-21:00""), sa = list(""07:00-21:00"")), storeType = ""albertheijn"", streetAddress = ""Keenenburgweg 15"", withdrawableDenominations = list(
    ""none""), zip = ""2636GK"")","Geldautomaat",51.976321,4.317583,"Keenenburgweg 15","albertheijn","2636GK"
"Geldmaat_Locatie_IDs_V2","PIJNACKER","2641001","list(deviceState = c(""Unavailable"", ""Available""), audioGuidance = c(TRUE, FALSE), city = c(""PIJNACKER"", ""PIJNACKER""), depositStatus = c(TRUE, FALSE), functionality = c(""Geld storten en opnemen"", ""Sealbag-automaat""), geldmaatPlus = c(FALSE, FALSE), id = c(""810582"", ""610724""), latitude = c(52.01917, 52.01917), location = c(""2641001"", ""2641001""), longitude = c(4.43289, 4.43289), openingHours = list(tu = list(""07:00-23:00"", ""07:00-23:00""), mo = list(""07:00-23:00"", ""07:00-23:00""), su = list(""07:00-23:00"", 
    ""07:00-23:00""), th = list(""07:00-23:00"", ""07:00-23:00""), fr = list(""07:00-23:00"", ""07:00-23:00""), we = list(""07:00-23:00"", ""07:00-23:00""), sa = list(""07:00-23:00"", ""07:00-23:00"")), storeType = c(""n/a"", ""n/a""), streetAddress = c(""ACKERSHOF 36"", ""ACKERSHOF 36""), withdrawableDenominations = list(""none"", ""none""), zip = c(""2641DZ"", ""2641DZ""))","c(""Geld storten en opnemen"", ""Sealbag-automaat"")",52.01917,4.43289,"ACKERSHOF 36","n/a","2641DZ"
"Geldmaat_Locatie_IDs_V2","Pijnacker","2641002","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Pijnacker"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""912425"", latitude = 52.01934, location = ""2641002"", longitude = 4.43347, openingHours = list(tu = list(""07:00-21:00""), mo = list(""07:00-21:00""), su = list(""08:00-21:00""), th = list(""07:00-21:00""), fr = list(""07:00-21:00""), we = list(""07:00-21:00""), sa = list(""07:00-21:00"")), storeType = ""albertheijn"", streetAddress = ""Ackershof 53"", withdrawableDenominations = list(
    ""none""), zip = ""2641DZ"")","Geldautomaat",52.01934,4.43347,"Ackershof 53","albertheijn","2641DZ"
"Geldmaat_Locatie_IDs_V2","Pijnacker","2641005","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Pijnacker"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = TRUE, id = ""811422"", latitude = 52.019285, location = ""2641005"", longitude = 4.432046, openingHours = list(tu = list(""08:30-17:30""), mo = list(""11:00-17:30""), su = list(""00:00-00:00""), th = list(""08:30-17:30""), fr = list(""08:30-17:30""), we = list(""08:30-17:30""), sa = list(""08:30-17:00"")), storeType = ""bruna"", streetAddress = ""Ackershof 30"", withdrawableDenominations = list(
    ""none""), zip = ""2641DX"")","Geld storten en opnemen",52.019285000000004,4.432046,"Ackershof 30","bruna","2641DX"
"Geldmaat_Locatie_IDs_V2","Pijnacker","2641006","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Pijnacker"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""811913"", latitude = 52.018065, location = ""2641006"", longitude = 4.430996, openingHours = list(tu = list(""09:00-18:00""), mo = list(""11:00-18:00""), su = list(""00:00-00:00""), th = list(""09:00-18:00""), fr = list(""09:00-18:00""), we = list(""09:00-18:00""), sa = list(""09:00-17:00"")), storeType = ""generic"", streetAddress = ""Emmapark 110"", withdrawableDenominations = list(
    ""none""), zip = ""2641EN"")","Geld storten en opnemen",52.018065,4.430996,"Emmapark 110","generic","2641EN"
"Geldmaat_Locatie_IDs_V2","Pijnacker","2643001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Pijnacker"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""910624"", latitude = 52.00435, location = ""2643001"", longitude = 4.44294, openingHours = list(tu = list(""08:00-22:00""), mo = list(""08:00-22:00""), su = list(""09:00-21:00""), th = list(""08:00-22:00""), fr = list(""08:00-22:00""), we = list(""08:00-22:00""), sa = list(""08:00-22:00"")), storeType = ""albertheijn"", streetAddress = ""Hoefbladplein 4"", withdrawableDenominations = list(
    ""none""), zip = ""2643KD"")","Geldautomaat",52.00435,4.44294,"Hoefbladplein 4","albertheijn","2643KD"
"Geldmaat_Locatie_IDs_V2","Pijnacker","2643002","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Pijnacker"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""812590"", latitude = 52.004143, location = ""2643002"", longitude = 4.442926, openingHours = list(tu = list(""09:00-18:00""), mo = list(""10:00-18:00""), su = list(""00:00-00:00""), th = list(""09:00-18:00""), fr = list(""09:00-18:00""), we = list(""09:00-18:00""), sa = list(""09:00-17:00"")), storeType = ""primera"", streetAddress = ""Hoefbladplein 9"", 
    withdrawableDenominations = list(""none""), zip = ""2643KD"")","Geld storten en opnemen",52.004143,4.442926,"Hoefbladplein 9","primera","2643KD"
"Geldmaat_Locatie_IDs_V2","Delfgauw","2645001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Delfgauw"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""910590"", latitude = 52.00528, location = ""2645001"", longitude = 4.39149, openingHours = list(tu = list(""08:00-22:00""), mo = list(""08:00-22:00""), su = list(""09:00-22:00""), th = list(""08:00-22:00""), fr = list(""08:00-22:00""), we = list(""08:00-22:00""), sa = list(""08:00-22:00"")), storeType = ""albertheijn"", streetAddress = ""Gouden Rijderplein 1"", withdrawableDenominations = list(
    ""none""), zip = ""2645EX"")","Geldautomaat",52.00528,4.39149,"Gouden Rijderplein 1","albertheijn","2645EX"
